66273;www.tiendaidearte.com
66274;Oro Norte
66275;El Taller De Pestañas
66276;Electronica Profesional
66277;Security Force Gps
66278;Creditos El Mono
66279;Rago
66280;Optica Linda Vision Pamplona
66281;Oral Family Nuevo
66282;Motolujos Del Cauca
66283;Fashion Dulce Rosa
66284;Consultorio Odontologico Zvc
66285;Alma Tienda De Belleza
66286;Alfa Indomable Sas
66287;Franquicia LiliPink Palmira
66288;Mega Motos D Y L
66289;K Obsekio
66290;Multidiseños Dosquebradas
66291;Protedent El Restrepo
66292;Pink Store
66293;Compraloenlineacol
66294;www.oniscolombia.com
66295;Tecnisystem Center
66297;K Obsekio Tienda Virtual
66298;Citylentes
66299;www.suarezpharma.co
66300;Arte Y Estibas Morales
66301;Motoservicios
66302;Infinitty Brand
66303;Koltec
66304;Celu Net No 2
66305;Bonlife Tienda Virtual
66306;Fainmela Store
66307;Muebles Y Colchones Zona Confort Arboletes
66308;LTE Sincelejo Antiguo
66309;Os Club Hotelero Barranquilla
66310;Os Club Hotelero Cali
66311;Kendry Cuisman Mk
66312;Optiluxempresarial Juncal
66313;Marquesita Shop
66314;Andyul Sport
66315;Elva Carmo
66316;Premiumvet Servicios Veterinarios
66317;Hanaki Tienda Virtual
66318;Mega Tuning Quindio
66319;Malu Shoes
66320;Almacen Mundo Gas
66321;Ceramica Moderna
66322;Dra Laura Walker
66323;Evaluna Shoes
66324;Ffi Group Sas Tienda Virtual
66325;Muebles Vanne
66326;Janito Passion Nails
66327;Paxion Sexshop
66328;Forro Style
66329;Calzado Julian & Lia
66330;Equipamiento Agro Y Construcción Sas
66331;Orange Caps
66332;Blzc Joyeria Vip Sas
66333;Distrigafas Del Eje
66334;Tennis  Y Tennis Ropa Y Accesorios
66335;Electro Eventos CC Bulevar Del Centro
66336;Papeleria Sofinet
66337;Dora Solis Boutique
66338;Keibra
66339;Easycell
66340;Remates El Negro
66341;Didimsport
66342;Casa Taller De Colombia
66343;Jorge Soluciones
66344;Variedades Mari Luz
66345;Er Technology
66346;Variedades Black And White
66347;Saluden Ruiz Natural
66348;Abogados
66349;Punto O Boticario Unisur
66350;Ferropinturas Mi Talanga
66351;Madecreto
66352;Bonte
66353;Joyeria Jadet
66354;Multiservicios Express
66355;www.vivatucredito.com
66356;Dentika
66357;Megacell Soluciones
66358;Tapiceria   Y Ebanisteria Genesis
66359;Tapiceria Y Ebanisteria Genesis
66360;Molar Clinica Odontologica
66361;Dr Mauricio Celis
66362;Muebles Cartagena Pie De La Popa
66363;Mundo Computadores Popayan
66364;Bata Valledupar 6
66365;Satelital Tracker Colombia
66366;Lm Leonor Mejia Tienda De Ropa
66367;Sonreír Bocas Y Brackets
66368;Cv Company Col
66369;Outlet Shoes
66370;Tendencia 2022
66371;Bata Acacias 1
66372;Tienda Virtual  Stilmoda
66373;Bioagrohuila Distribuciones Agropecuarias
66374;Rosa Riascos Tienda Virtual
66375;Emika Glamour Tienda Virtual
66376;Consultorios Odontologicos Abd
66377;Renueva Hogar
66378;Hello Oficial Tienda
66379;Cea Manejar
66380;Ys Store Tienda Virtual
66381;www.mytiendaonline.com.co
66382;Nkd Pereira Tienda Virtual
66383;Clclo Via H
66384;Marcela Garcia Mk
66385;Punto Innovacion
66386;Megaceramicas
66387;Blusas Kiss Me Tienda Virtual
66388;Centro De Remodelacion
66389;Visionary Store
66390;Seguridad Y Apoyo Empresarial Larby
66391;Distribuidoravyg
66392;Kely Muñoz Mk
66393;Patines Canariam Barranquilla Tienda Virtual
66394;Relojeria Gold Time CC Santiago Plaza
66395;Origamink Tattoo Studio
66396;www.bfitropadeportiva.com
66397;Stylingstreet Tienda Virtual
66398;Casa Rosa Lencería Bello
66399;Dao Accesorios Tienda Virtual
66400;Ana Janeth Jimenez Jimenez Mk
66401;Agata Calzado Limonar Nuevo
66402;Oncell
66403;Variedades Jl
66404;Psico Salud Villavicencio
66405;Nc Broker Colombia Tienda Virtual
66406;Casa Japon Jl Sas
66407;Digital Mavy
66408;Agata Shoes Junin Nuevo
66409;Outlet Vision
66410;Amoblado Dahian
66411;Easy Mac Punto Co Tienda De Tecnología
66412;Mila Boutique
66413;www.olimxxi.com
66414;Grimaldi Motos
66415;Amaro
66416;Modulares Y Disenos Alfa
66417;Colmentes Group
66418;Blzc Yuli Collection Accesorios
66419;Merc Entretenimiento
66420;Sazon Colombiano
66421;Sofía Pinto Mk
66422;Vinci Store Tienda Virtual
66423;El Imperio De Los Bolsos Y Las Sombrillas
66424;Clinica Innova Odontologia Especializada
66425;Enlaces Comunicaciones
66426;Blzc Golden Family
66427;2 Lens Tu Optica
66428;Angel Boutique
66429;Tienda Gorditas Y Flaquitas
66430;Munich Sport
66431;Construtek
66432;Smart Shop Tecnologia
66433;Delly Quintero Mk
66434;www.olimpoxxi.com
66435;Girls Dress
66436;Ukelele Moda Tienda Virtual
66437;Rural
66438;Will Cell Store
66439;Comercializadora Celislunacucuta
66440;Shuanys Shop Tienda Virtual
66441;Indusolco
66442;World Glass Cartagena Tienda Virtual 
66443;Orthodent
66444;Baruj Snickers
66445;Costu Maquinas
66446;Tienda Deportiva  Ulala Fit
66447;Angelica Mora Odontologia Estetica
66448;Master Solutions
66449;Kiancen
66452;Variedades Tu Nuevo Estilo Villanueva
66453;Cedano Boutique
66454;Wenhefdem
66455;Blzc Manillas Medellin
66456;Ahc Productions
66457;Icemart Tienda Virtual
66458;Miguel Ruiz Arte
66459;www.dideco.com.co
66460;Ombu Style
66461;Ferreteria La 21 Aeropuerto S A S
66462;Ortodontologia Digital Rolando Zapata
66463;Golden Shop
66464;Distribuciones Diyigaldo
66465;Relojes Barranquilla G
66466;City Confort Flexcenter Bosa
66467;Abastos  Yeferson
66468;Centro De Ensenanza Automovilistica Millas De Vida Barbosa
66469;Muebles Home
66470;Taller De Motos The Doggor
66471;Erika Fashion Boutique
66472;Teen Colors B Nuevo
66473;Inversiones La Pinta
66474;www.tommy.com
66475;www.calvinklein.co
66476;Veterinaria Lucky Pet Grooming
66477;El Bodegon Del Huacal
66478;Dulcemax
66479;Good Bikes
66480;Takones Store
66481;Dial Tecnologia
66483;www.prottector.com
66484;Angeles Beauty Cosmetics
66485;Rueda Motos
66486;Mueblekoll
66487;Confort Relax
66488;Tatiana Cossio Mk
66489;Claudia Giraldo Psa
66490;www.colchonesvisamar.com
66491;Motos Carmen
66492;Av Tienda Natural
66493;Detalles Y Piñateria Paka
66494;San Miguel Mv
66495;Minashop
66496;Milena Mejia Mk
66497;Optica Dra Carolina Quintero
66498;Multillantas Y Rines La 3ra
66499;Estefania Ospina Mk Tienda Virtual
66500;Inefable Ropa Y Accesorios
66501;Variedades Osmany Tienda Virtual
66502;Huellas Tienda
66503;Klarys Makeup Art
66504;Coa Estilo De Vida
66505;Urban Bello
66506;Inefable Ropa Y Accesorios Tienda Virtual
66507;Colchones Saludables Tienda Virtual
66508;Centro Optico Faca 2
66509;Lechoneria Punto 30
66510;Grupo Digital Optics Yopal Antigua
66511;Edredones Sam & Confort
66512;Sport Villavicencio Runing
66513;Jc Marketing Y Publicidad Tienda Virtual
66514;Fgutiérrez Visión Optica
66515;Lion Heart
66516;Blzc Palacio Joyeria
66517;Optica Globo Visual
66518;www.paatal.shop
66519;Muebles Full Hd
66520;Alta Gama San Juan De Pasto
66521;Optica Globo Visual 2
66522;Optica Globo Ultra 3
66523;As Accesorios
66524;Mundo Tecnológico Group
66525;Natuvida Antiguo
66526;Klc Estetica
66527;Joyeria Salvador Tienda Virtual
66528;Medical Center Antiguo
66529;Drogueria Avenida
66530;Agencia De Viajes Paseaya
66531;Natura Vital Antiguo
66532;DW Visual Center
66533;Elizabeth Lopera Anway
66534;Motorepuestos GP Neiva
66535;Chicago Tennis
66536;Boutique Lu
66537;Fundacion Cursos Especializados Del Valle Tienda Virtual
66538;Jeimi Baquero Esmalteria
66539;Bananastore
66540;Tecno Shopping Sas
66541;Zuecos Estilo Y Moda
66542;Delicias Marbar Tienda Virtual
66543;Mundo Tecnologico La Andrea
66544;Mundo Tecnologico Antonio Jose De Sucre Usme
66545;Astrid Berbesi MK Tienda Virtual
66546;Slendy Trigos  Odontología Integral Y Estetica
66547;Luz Rudas Mk
66548;Casalala
66549;Casanovoa
66550;Free Style
66551;www.bionatural100.com
66552;Luli Buff
66553;Milan Joyeria
66554;Piel Tienda Dermatologica
66555;Dany Sport
66556;Marqueteria Ibague Neiva
66557;Citylentes Sede La Fortuna
66558;Mister Battery Bogota
66559;Vidrieria Y Marqueteria Huilense
66560;Viva El Calzado
66561;Wendy Rodríguez Mk
66562;Forros Y Tapiforros Colombia
66563;Lila Disenos
66564;Lola
66565;Movil Ligth
66566;Nueva Opticlass Ciudad Bolivar
66567;Jhon Kelly Jeans
66568;Comercializadora Ebs
66569;Óptica Master
66570;Veterinaria De Pelos.com
66571;Tienda Virtual Valeria
66572;Combustibles La Y
66573;Grupo Funerario De Colombia Exequial Red S.a.s
66574;Optica Visuall
66575;Torniquelados Ocana
66576;Tienda Erotica Sexo Fuerte
66577;Mi Tarea
66578;Estetic Pro
66579;Luiferpizza
66580;Banamotos Chigorodo
66581;Banamotos Carepa
66582;Banamotos Apartado 1
66583;Banamotos Apartado 2
66584;Banamotos Turbo
66585;Estetic Pro Tienda Virtual
66586;La Casa Del Deportista
66587;Jam Comunicaciones
66588;Banamotos Necocli
66589;Jam Comunicaciones  Bogota
66590;Jam Comunicaciones  Bogota 1
66591;Jam Comunicaciones  Bogota 123
66592;Banamotos Monteria
66593;La Tienda Tecnologica Medellin
66594;Elite School
66595;Jam Comunicaciones  B
66596;Banamotos Sahagun
66597;Illinois Arias
66598;Banamotos Sincelejo
66599;Tennis Brandon Nais
66600;Banamotos Facatativa
66601;Bb Landia Boutique
66602;Lothus Tienda
66603;Banamotos Campin
66604;Banamotos San Carlos
66605;www.sportfitnesspro.com 
66606;Alternativos 37 Tienda Virtual
66607;Lr Stetic
66608;Lr Stetic Tienda Virtual
66609;Live Ink
66610;Mj Accesorios
66611;Estreno Diana Turbay Nuevo
66612;Molano Calzature
66613;Tropimiel Nuevo 2
66614;Variedades Isabela
66615;Dra Paola Cuadros Odontología Estética
66616;Seducción Lingerie
66617;Red Klover
66618;Desalones Cosméticos Sas
66619;Mundocel Bm Todo A 5000 Todo A Precios
66620;Blzc Enlazados Oro Laminado
66621;Más Visión Plus
66622;You Are Tienda De Ropa
66623;My Center Chevrolet
66624;Optica Imagen Y Salud Visual
66625;Atenea Boutique
66626;Perfecta Visión
66627;Calzatodo Cartagena 6
66628;Ogms Store
66629;Calzatodo barranquilla 23
66630;Calzatodo Santa Marta 4
66631;Centro Veterinario Katpet
66632;Geratti Shoes
66633;Hiperaudio
66634;Matcha_licali
66635;Blzc Luxor Joyeria Pei Tienda Virtual
66636;Tecnosantander Dc
66637;Clinica Innova Orito
66638;Súper Industriales
66639;Dotty Benavides
66640;Zedur
66641;Bryka Maquillaje
66642;Ricardoads
66643;Claudia Yaneth Medina
66644;Lili Pink Faca
66645;Lili Pink Garzon
66646;Invermaxcor POS
66647;El Mundo del Bebe Cuba Nuevo
66648;Newtec
66649;Sabeho
66650;Sabeho Bodega
66651;Sabeho Tienda Virtual
66652;Optica Mart
66653;La Cereza
66654;Volcano Asadores
66655;Bankshoes
66656;Quierete
66657;Fundación South Fork United Sfu
66658;Tillas Oficial.1
66659;Girbro Cali
66660;Deporcolombia
66661;Ferreteria D Una Sas
66662;Roncador
66663;Accesorios Alexandra
66664;Optica Zafiro
66665;Club De Autos Trámites Ibague
66666;Colombia Moda Online Tienda Virtual
66667;Santo Carbon Ahumadores
66668;Glamour
66669;Ushana Tienda
66670;Caffeto
66671;Tecnotec
66672;History Tienda Para Hombres
66673;Cliniláser
66674;Variedades El Kevin Tienda Virtual
66675;El Aquelarre Tattoo Tienda Virtual
66676;Super  Remate La Economia
66677;Replicas La 21
66678;Vanity Boutique
66679;Optica Gda
66680;Style Store Jh
66681;Zarate Comunicaciones 1
66682;Konke Accesorios Y Repuestos
66683;Colchones Diamante Ventura Terreros Antiguo
66684;www.moradocolombia.com
66685;Mobile Shop Sabaneta
66686;Tecnomania Accesorios
66687;Blzc Yeka Oro Laminado Centro antiguo
66688;Bicicletas Sami
66689;David Medina Amway
66690;Blzc Yeka Oro Laminado Bello
66691;Casa Led Villamaria
66692;Dr Brayan Carrillo Centro Odontologico
66693;Inversiones La Pinta Tienda Virtual
66694;Moto Repuestos La Avenida
66695;Age Store19 Tienda Virtual
66696;Servirastreo
66697;Mundo Digital Purificacion
66698;Mundo Kids Abc
66699;Suacha Estilo
66700;Electromuebles La Costa
66701;D Pikes Woman
66702;Electrhee Center
66703;Vaju
66704;Todohogar La Villa
66705;Todohogar Choconta 1
66706;Tucolchon
66707;Matcha Licali
66708;Fabrica Megamuebles
66709;Gama Optica  Center Plus
66710;Agencia De Viajes Red Tours
66711;Salud Visual Hd Bosa Carlos Alban
66712;Local 38
66713;Darsalud Drogueria Tienda Virtual
66714;Optica Santa Maria Sg
66715;Gas Luis Restrepo
66716;www.edicioneshispanicas.com
66717;Taurony Cosmetica
66718;Almacén Moderno
66719;Joandel Store Tienda Virtual
66720;Lorep Spa
66721;Piston En 2r
66722;Ingenio Metalico Avila
66723;Lechoneria Punto 30 del 20 De Julio
66724;Soy Mama Boutique
66725;Free Style Tienda Virtual
66726;Mundotronic
66727;Tecnosistemas
66728;Optovision
66729;Consultorio Odontologico Dr Oscar Rodriguez
66730;Natalia Pena MK Tienda Virtual
66731;Fajatex
66732;Titan Store
66733;La Tienda De Dios
66734;Distribuidora Calenos Cll 15
66735;Distribelleza Ayv
66736;Centro Odontologico Mi Sonrisa Sede Calima 
66737;Tyt Tecnology
66738;Ym Fashion Plus
66739;Slimfit
66740;Maju Detalles Tienda Virtual
66741;Todo Guadanas Y Mas
66742;Todo Cicla La 77
66743;Flor Zambrano Diaz Tienda Virtual
66744;Belleza
66745;Gb Urban Shop
66746;Edwark
66747;Ferreteria Construmac
66748;Byrp Comunicaciones
66749;Rose Garcia
66750;Odb Odontologa
66751;Tendencias Jhoja
66752;Ralfy Electricos
66753;Amaia 2
66754;Alvarez Puche Asesorias
66755;Pipas Boutique Materna Antiguo 
66756;Proyecto Odonto
66757;Empresa Privada De Servicios Sa Esp
66758;Superlector
66759;Diego Store
66760;K Importaciones
66761;Importaciones Martens
66762;Zona Bike, Tienda Y Taller
66763;Rolando Zapata Ortodoncia Invisible
66764;Optica Gafas Optilex
66765;Importaciones Martens Tienda Virtual
66766;Distribuidora bebesitos Premium Tienda Virtual
66767;Stilos Calza Moda
66768;Tienda Beuty Center HYC Tienda Virtual
66769;Casa Hogar 1
66770;Almacen Y Taller Sukipartes
66771;Accesorios Alexandra Tienda Virtual
66772;Santo Carbon Bogota
66773;Jennifer Lugo Mk
66774;Sp_cuidadocapilar
66775;Aremotos A
66776;www.compuservices.com.co
66777;Carnes La Holandesa De Sevilla Sas
66778;Muebleria  Hernandez
66779;Opticas Atares
66780;Sneakers Sport
66781;Blzc Joyería Ly
66782;Dav Store
66783;Libardino La Principal Tienda Virtual
66784;Libardino Centro
66785;Libardino Cacique
66786;Medical Plus Circasia
66787;Optica Cristal Sabanalarga
66788;Edithgas
66789;Ushana Tienda Virtual
66790;Elena S
66791;Muebles Lexus Hogar
66792;Mundo Cascos
66793;Centro Odontologia Dental May
66794;Getito
66795;Celulares Y Accesorios Neicer David
66796;Extreme Shoes
66797;www.handystore.com.co
66798;Md Optica
66799;Tienda De Tecnologia Zam
66800;Tinaal Boutique Tienda Virtual
66801;Multigas Soacha
66802;Jg Electricos
66803;Serviduitama
66804;Servidae Duitama
66805;Jm Comunicaciones Puerto Asis
66806;Dorado Distribuidores
66807;Colchones El Imperio
66808;Movies CC Santafe Antiguo
66809;Construceramicas Colombia Atenas
66810;Construceramicas Colombia Italia Pasto
66811;Construceramicas Colombia La 11
66812;Construceramicas Colombia Idexxo
66813;Extensiones Jireh Tienda Virtual
66814;Construceramicas Colombia San Lorenzo
66815;Construceramicas Colombia La 17
66816;Construceramicas Colombia Saldomania
66817;Construceramicas Colombia Tienda Virtual
66818;Sherelin Fashion
66819;Galeria Full Hogar
66820;Bosconia
66821;Sherelin Fashion Boutique
66822;Construceramicas Colombia La 5ta
66823;Construceramicas Colombia Idexxo Ipiales 
66824;Construceramicas Colombia Super Ipiales 
66825;Construceramicas Colombia Construrama
66826;Tokyo Tienda Anime Y Comics
66827;Construceramicas Colombia La Union 
66828;Construceramicas Colombia Mocoa
66829;American Tennis 1
66830;Optica Velez
66831;Jm Repuestos Para Motos Y Bicicletas
66832;Construceramicas Colombia Villagarzon 
66833;Construceramicas Colombia La Hormiga 
66834;Oral Estetic Ortodoncia
66835;Optica La Rebaja
66836;Construceramicas Colombia Puerto Asis 1
66837;Feria De La Movilidad Y El Credito
66838;Construceramicas Colombia Puerto Asis 2
66839;Construceramicas Colombia Esquina
66840;Construceramicas Colombia Iglesia
66841;Organizacion Wilson Trujillo
66842;Construceramicas Colombia Universidad
66843;Construceramicas Colombia Apartado
66844;Construceramicas Colombia Rionegro
66845;Construceramicas Colombia Caucasia
66846;Construceramicas Colombia Jardin
66847;Exponerte Make Up
66848;Muebles Jhoan Bosa Centro
66849;Construceramicas Colombia Belalcazar
66850;Matices Cosmetics Tienda Virtual
66851;www.maticescosmetics.com.co
66852;Construceramicas Colombia Jardin 2
66853;Construceramicas Colombia El Espinal
66854;Construceramicas Colombia Chaparral
66855;Construceramicas Colombia Quibdo
66856;Consultorios Odontologicos Mym
66857;Construceramicas Colombia Florencia 1
66858;Construceramicas Colombia Florencia 2
66859;Construceramicas Colombia Caguan 
66860;Construceramicas Colombia Yopal
66861;Construceramicas Colombia Villavicencio
66862;Construceramicas Colombia Neiva
66863;Construceramicas Colombia Italia neiva
66864;Construceramicas Colombia Pitalito
66865;www.complexsayii.com
66866;Construceramicas Colombia Italia pitalito
66867;Delacour Joyas Y Accesorios
66868;Construceramicas Colombia La plata
66869;Construceramicas Colombia Girardot
66870;Construceramicas Colombia Buenaventura
66871;Construceramicas Colombia Palmira
66872;Candy Love Sm Sas
66873;Construceramicas Colombia Jamundi
66874;Soluxiones Moviles
66875;El Nopal De La Herradura
66876;Dkorxpace
66877;Microtec Sas
66878;Credi Phone Venecia
66879;Serviautech Servicios
66880;M Y F Multiservicios
66881;Eyma Tienda Online
66882;Fergimoteros Racing Bosa Piamonte
66883;Pañalera Valu
66884;Sojoswim
66885;Colchones El Imperio Dorada
66886;Servitech  Servicio Y Tecnologia
66887;Pets De Colombia Tienda Virtual
66888;Blanca Vargas Editora Y Creadora De Sonrisas
66889;Centro Optico Galileo
66890;Dental Steric
66891;Pa Guapa Yo Tienda Virtual
66892;Clinica Los Caobos
66893;Deportivos Cyk
66894;Surtitodo Cseky
66895;Infinity Opticas By Moc Group
66896;Dex Comfort Nuevo
66897;Simvoztech
66898;Dex Comfort Tienda Virtual Nuevo
66899;Distribuidora De Belleza Imagen Y Estilo
66900;Casa Hogar 2
66901;Younger Me
66902;Dental Clinic
66903;Motulmotos Valledupar
66904;Jed Electronics
66905;My Store Mobile
66906;Renovar Barranquilla
66907;Jhon Kelly Jeans Tienda Virtual
66908;Celucenter Max 
66909;Stetic Group Rg
66910;Pasarela CC Unicentro Girardot 
66911;Tutuimarket
66912;www.express.tiendatyv.com
66913;www.calzado.tiendatyv.com
66914;Panalera Dulce Espera Tienda Virtual
66915;Ceron Y Calderón
66916;AVG21 Relojeria Tienda Virtual
66917;Studio M Moda En Linea
66918;Discoteca Bar Tropical Sitio
66919;Lorena Martinez Mk
66920;Temptation Tienda Virtual
66921;Morado App Tienda Virtual
66922;Tina Kids Tienda Virtual
66923;Blzc Mas Accesorios 2015 Tienda Virtual
66924;Insignia Tienda Virtual
66925;Lv Construccion Sas
66926;La Casa Del Mueble Fr
66927;www.escueladeconduccionpremium.com
66928;Piex Distribuidor Croydon
66929;Capital Moda 2
66930;Dulce Bella Boutique
66931;La Bodega Erotica Cr 7
66932;Local266
66933;Optica Santo Domingo Antioquia
66934;Daniela  Gil Mk
66935;Metelente  Tienda Virtual
66936;Karol G
66937;La Tienda De Angie
66938;1810 Tienda Virtual
66939;Xlive Centro Mayor
66940;Cell Touch San Jose De Los Campanos
66941;Colchones El Imperio La 16
66942;Total Service
66943;Optica Vision Lens 1
66944;Segundazo La Marina
66945;Bicicletasleos
66946;Bicicletasleos Tienda Virtual
66947;Donkor Swinwear Tienda Virtual
66948;Xlive Centro Mayor Tienda Virtual
66949;www.xlivejeans.com
66950;Tic Tac Company CC Plaza Central 
66951;Tic Tac Company Tienda Virtual
66952;Dental House
66953;Farolas Acrijhon
66954;Magia Capilar Tienda Virtual
66955;www.tictaccompany.com
66956;Taller Optico Kr
66957;Matcha Licali Tienda Virtual
66958;Distribuidora De Llantas Rodmill
66959;Blume
66960;New Cin
66961;Centro Medico Veterinario Animalcare
66962;Katia Falon Odontogia
66963;Creditos Jr Plato
66964;Loar Guatica 
66965;Hidilio Tienda Erotica
66966;Street Style Shoes
66967;Bionatural 100 Florida Blanca
66968;Santo Carbon Ahumadores Tienda Virtual
66969;Coketas Store
66970;Tecnojolcam
66971;Megacces
66972;Bionatural 100 Calarca
66973;Blzc Aufren
66974;Lechoneria Jp
66975;Marosca Ms Antiguo
66976;Calzado Importado July
66977;Muebleria J&l
66978;Zapatillas Full
66979;Ciclo Zabala Junior
66980;Bymaripinto
66981;Js Muebles Fabrica
66982;Accesorios Y Curiosidades La Plaza
66983;Quéens
66984;Tata Shop Boutique
66985;Óptica Mundo Visión Barrancabermeja
66986;Ferre Soluciones Ayg
66987;Centro De Estética Y Fisioterapia Kenaries
66988;Forrosthedoctor
66989;Ruta '91 Tintal
66990;Cuidarte Estetica Y Belleza
66991;Piengy Tienda Deportiva
66992;La Casa Del Aire Ab
66993;Angel Boutique Anserma
66994;Surtideko San Gil
66995;Floristería Dulce Amor
66996;Almacén Decorar Jr
66997;Cellshops
66998;Nexustech
66999;Ymhoptics
67000;Móvil Express
67001;Agromotores De Algeciras
67002;Toque De Ángel
67003;Antarix Moda
67004;Marsella Store
67005;Qué Bakno
67006;Avad Moda Y Estilo Centro
67007;Marsella Store Oro
67008;Exclusividad En Prendas POS
67009;Mariocell
67010;Ambar Nuevo 2
67011;El Imperio Hd
67012;Nayelicell
67013;GB Urban Shop Tienda Virtual
67014;Bioscience Nuevo
67015;Estacion Oral Palmira Nuevo
67016;Optica Millan Cediel
67017;Merca Max Puerto Rico
67018;Tienda Josse
67019;SP Cuidadocapilar Tienda Virtual
67020;La Rebaja Griferia Y Ferreteria
67021;Alen Boutique
67022;Distribuidor Duvan
67023;Badass Tienda Virtual
67024;Dorado Distribuidores Tienda Virtual
67025;Immune Tienda Virtual
67026;Colchones Natural Colombia Cr 06
67027;Joyeria Y Relojeria Mabel
67028;www.ecomoviles.com
67029;Motoshop La 21 Nuevo
67030;Distribuidoravyg Tienda Virtual
67031;Tienda Tecno Mariquita 
67032;Tornillos  7777777 M.e
67033;Bloom Bga
67034;Credimuebles Aguazul
67035;Sheraton Del 12
67036;Sheraton Milenio
67037;Credimuebles Aguazul Tienda Virtual
67038;Molart Consultorio Odontologico Rincon
67039;Alca Rionegro
67040;Alca El Playon
67041;Leila Guerrero Odontología
67042;www.kimportaciones.com Antiguo
67043;Sazon Express
67044;Abygar Marroquineria
67045;Sheraton Bosa
67046;Fergimoteros Racing Bosa Piamonte Tienda Virtual
67047;Zoe Company Chiquinquira
67048;Drogueria Medipiel Salitre Plaza
67049;Price Shoes No 49
67050;Health & Beauty Clinic
67051;Cv Opticas
67052;Canela Muebles Y Personalizados Tienda Virtual
67053;Beika Store Tienda Virtual
67054;Ecoa Barranquilla
67055;Drogvida Plus
67056;Rinnos Pizza Granjas
67057;Rinnos Pizza Oasis
67058;Rinnos Pizza Canabrava
67059;Travesuras Infantiles 2 Tienda Virtual Error 
67060;Splash Piscinas Tienda Virtual
67061;Sirvin
67062;It Monkey Sas
67063;Margarita Perez Medicina Estética
67064;Kanuva
67065;Mundo Móvil Norte
67066;Lindas Y Encantadas
67067;Decorcasa Popayan
67068;CEA Conduce Popayan
67069;I Love My Style
67070;D Pikes Woman Tienda Virtual
67071;Arquipisos
67072;Yery Acosta Nails Beauty Center
67073;Cycling Spot
67074;Spa Mari Luz Marin Duque
67075;Taller Dmracing
67076;Kenzuki Jeans
67077;Bearo Boutique
67078;Alismor Pijamas
67079;Alismor Fashion
67080;Muebles Zambrano
67081;Sandra Gonzalez Biker Shop 2023 Tienda Virtual
67082;Mariana Martínez Odontología
67083;Breiner Roa Mk Tienda Virtual
67084;Elva Carmona Mk
67085;Clara Isabel Jimenez Agudelo
67086;Variedade Ayc
67087;Maria Rivera Mk
67088;Fitvision
67089;Reparar Electrónica
67090;Bisuteria A La Mano
67091;I Love My Style Tienda Virtual
67092;Alismor Pijamas Tienda Virtual
67093;Calderon Bikes
67094;Anny Liseth Sandoval Mk
67095;Alismor Fashion Tienda Virtual
67096;Anderson Giraldo
67097;Laboratorio Optico Univision Plus
67098;Cerrasoluciones
67099;Naev Co
67100;Kimberly Sandoval
67101;Almacen Y Maletines Gom
67102;Centro Estetico Bella Imagen
67103;Luz Óptica Ae
67104;Luz Optica
67105;Full Movil
67106;Dr Adrian Donado Odontologia Integral Y Estetica
67107;Punto Cell Bosconia
67108;Cosmetologia Maria C
67109;Kint Phone Jyr
67110;Tecni De Confecciones Esteyman
67111;Vacarle Store
67112;Tarot  Spa
67113;Cfccomunicaciones
67114;Óptica Optique Bogota
67115;Thone Móvil
67116;Tarot Spa
67117;Construobras Market Ferretero
67118;Travesuras Infantiles 2 Tienda Virtual
67119;Wao Shop POS
67120;Ambar Imagine Spa
67121;Muebles Nahaliel
67122;Mia Di Lucca
67123;Boutique Valentina Mahecha
67124;Delconde Tienda
67125;Mundinet
67126;Tinas Shop Gd Tienda Virtual
67127;Calzado Salome Venecia
67128;Sabana Music Studios
67129;Neon Club
67130;Tienda Karen Colombia
67131;Tienda Sweet Daddy
67132;Las Gafas Que Necesitas
67133;Nain
67134;Las Gafas Que Necesita
67135;Optica Jj
67136;Celur Zone
67137;Cel-time
67138;Software Juan Aguirre
67139;Grup 7 Latam
67140;www.totalservice.com.co
67141;Top Moda
67142;Papeleria Maaeu
67143;Tecno Centro Ubate
67144;Yeshua Tecnologia
67145;Thinktank
67146;Cascos Y Accesorios Ja
67147;Camilu Shop
67148;Jjm Tecnologia Sas
67149;Boutique Lulu
67150;Makeup Besie Salamanca
67151;Imperial Joyas
67152;Tienda De Cosmeticos Rouse
67153;Stock Motos Arboleda
67154;Bioestetica
67155;Oral Family1
67156;Sakylovebelleza
67157;Hsi Mobile
67158;Mundo Intimo Yody
67159;Agua Azul
67160;Paraiso Rosas
67161;Scardi Boutique
67162;Red Lips By Mb
67163;Ggar Electrodomesticos
67164;Consultorio Odontólogico Dra Luz Adriana Ochoa
67165;Ruta 77 Tours
67166;Ruta 77 Tours Tienda Virtual
67167;Lenticol Optica
67168;Saho Ventas
67169;Isaky_v.shop
67170;Edith Combariza Mary Kay
67171;Calzado Todo Pie
67172;Tienda Punto Movil
67173;Bang Bang Tienda Virtual
67174;Soluciones En Griferias Sas
67175;Maui Urban Store
67176;Passi Nuevo
67177;Móviles Bca
67178;Passi 2 Restrepo Nuevo
67179;Passi 3 Restrepo Nuevo
67180;Passi 4 Nuevo
67181;Ferretería Ruedas Y Herramientas La 15
67182;Blessing Mobiliario
67183;Mayo Sport
67184;Casa Mariam
67185;Nina Store Tienda Virtual
67186;Glad
67187;Oclcok
67188;www.zonapuntoelectro.com
67189;Zona Outlet CC Cosmocentro
67190;Original Flowi Nuevo
67191;Dmaileens Makeup Tienda Virtual
